0.0,0.0,0.0,0.0,0.009072711600783738,0.0038092157905327446,0.004397650187230159,0.0,0.0,0.0,0.0,0.0025500880981849626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643271587803148,0.0,0.0,0.0,0.005483829054485502,0.0,0.0,0.0,0.0,0.0
0.005062630488587579,0.002679690059210613,0.001726449670921843,0.005445444840109746,0.0,0.0,0.0,0.0008082499731259679,0.0016209684613433715,0.004124962618158756,0.0,0.0,0.0,0.0,0.000729594132524508,0.0015684988604071097,0.00219499533423218,0.0008515204163652215,1.1814565589538855,0.00043339153347941395,0.00295893557848843,0.0,0.0,0.001695608258766966,0.0022587961139963943,0.0051734888679779364,0.0021292233602892017,0.0,0.00026659607574384877,0.0008277695278577175
0.0,0.0,0.0,0.0,0.005637955769675955,0.0,0.0,0.0,0.0,0.0,0.0,0.0024130164517723656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1731017134994757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20171093899252365,0.07420491781483424,0.0,0.10515086172053659,0.0,0.0,0.0,0.007735875055841368,0.0,0.0,0.0,0.0,0.18331177171365762,0.0,0.0,0.02561142345990943,0.0,0.05812177830532301,0.0,0.0,0.11154305454886962,0.007259381098166614,0.2156206109845489,0.07620772130620852,0.0,0.31190134865571867,0.0,0.01940444622957459,0.0,0.09850285072053601
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021268007798932796,0.0,0.0,1.108187636331941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018711441464412554,0.0,0.00328013034586766,0.0007836942910427439,0.0,1.1521111649715747,0.0,0.0,0.0,0.0,0.0,0.00030489615561761957,0.0,0.0,0.0,0.0,0.0060565099299695075,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0345401354170851,0.0008957209605370801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7604528790835069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07992562749588566,0.0,0.0,0.0,0.0,0.0,0.002715454121724572,0.033874588150087925,0.0,0.0,0.12762116135339657,0.0905181096697603,0.0,0.0,0.0,0.0,0.00866473675365154,0.022212840382847484,0.0,0.09577290581928793,0.0057184068640692655
0.0,0.0,0.0,0.0013978184578171003,0.0,0.0,0.0,0.0,0.0,0.001344728011406357,0.0,0.0,0.0,0.009877472901287767,0.006358343597465575,0.0,0.0,0.0,0.000439474176486825,0.0,0.0,1.194916304625266,0.0,0.0018055471544049125,0.0,0.001052854215831148,0.0,0.001801116954389292,0.006672346077249757,0.0
0.9319925899441622,0.0,0.007191768775477936,0.022761612454590206,0.0354542942249316,0.0,0.0,0.0,0.0,0.0,0.0,0.009007621357159233,0.0,0.0,0.0478023548074166,0.0,0.0,0.0,0.0041331809155436645,0.0,0.0,0.00279299536569024,0.09016028488162398,0.0,0.025793512383988595,0.0,0.0,0.0,0.0,0.0
