0.15817,0.11512,0.26817,0.25593,0.35587,0.36031,0.28153,0.24417,0.35652,0.32432,0.2162,0.14613,0.30254,0.18781,0.27436,0.18746,0.15244,0.098566,0.16397,0.15441,0.19511,0.17933,0.28893,0.30798,0.39345,0.39326,0.29942,0.28602,0.19917,0.13289,0.29102,0.29564,0.12165,0.13723,0.067043,0.065194,0.1076,0.082874,0.10462,0.094122,0.13143,0.11351,0.053082,0.054187,0.043939,0.050644,0.067437,0.05991,0.047592,0.059188,0.066766,0.05819,0.085749,0.057642,0.089919,0.073697,0.13755,0.10119,0.093514,0.088325,0.09281,0.073227,0.10662,0.071109,0.077812,0.067685,0.080537,0.070941,0.15336,0.14234,0.18613,0.16744,0.17659,0.1328,0.1566,0.12261,0.10775,0.094203,0.12563,0.083881,0.13214,0.078661,0.20717,0.12466,0.11561,0.068615,0.19507,0.11797,0.11982,0.071875
0.34959,0.34599,0.49652,0.48086,0.66241,0.63928,0.51613,0.51699,0.63571,0.64319,0.4675,0.48324,0.55062,0.55012,0.53403,0.56201,0.36551,0.38005,0.34611,0.3348,0.49223,0.49336,0.53977,0.57383,0.68668,0.6734,0.61555,0.60594,0.4505,0.44551,0.5745,0.58579,0.2926,0.32433,0.17317,0.1653,0.2613,0.25381,0.25853,0.28823,0.33287,0.37374,0.11537,0.10459,0.11959,0.1126,0.13674,0.11072,0.1393,0.11625,0.15937,0.10582,0.16954,0.10634,0.2027,0.21387,0.29719,0.28935,0.20818,0.18423,0.23711,0.19864,0.2614,0.25616,0.20284,0.14866,0.17978,0.16325,0.24771,0.24293,0.46004,0.46056,0.43154,0.41891,0.40004,0.37813,0.27876,0.2625,0.30645,0.30047,0.31702,0.30249,0.46249,0.45426,0.27202,0.23493,0.46973,0.42969,0.29254,0.26421
0.34704,0.33081,0.44708,0.42614,0.42507,0.40044,0.46063,0.48016,0.43912,0.43885,0.4158,0.48205,0.47088,0.53041,0.41836,0.49125,0.36588,0.39872,0.39583,0.38167,0.42643,0.43942,0.46296,0.46776,0.40353,0.40284,0.42681,0.43412,0.4175,0.45608,0.45936,0.47872,0.36515,0.38381,0.30363,0.29572,0.32103,0.31428,0.28581,0.31861,0.31353,0.37598,0.24784,0.24998,0.24452,0.24002,0.27178,0.24837,0.25171,0.23102,0.27036,0.22596,0.28397,0.23648,0.26938,0.27512,0.31059,0.29038,0.27216,0.23798,0.28834,0.2303,0.30888,0.25933,0.28053,0.221,0.27353,0.26162,0.31344,0.30667,0.44807,0.45918,0.42494,0.44164,0.41698,0.41828,0.37756,0.3631,0.35492,0.35319,0.33578,0.33132,0.36732,0.42164,0.31174,0.28728,0.35759,0.37144,0.30325,0.28289
0.44698,0.46769,0.57857,0.5027,0.58326,0.50426,0.64181,0.55505,0.60095,0.5101,0.56946,0.52012,0.64495,0.54426,0.56983,0.52564,0.45675,0.44701,0.43718,0.42263,0.51308,0.51168,0.56293,0.54159,0.55607,0.52938,0.5611,0.54118,0.52455,0.49787,0.5574,0.54799,0.38671,0.41559,0.26066,0.26171,0.34562,0.37186,0.33065,0.40466,0.39354,0.46441,0.18676,0.20398,0.21903,0.22539,0.20273,0.21408,0.22983,0.23771,0.21704,0.21188,0.21781,0.20821,0.26951,0.33535,0.39052,0.43505,0.32103,0.33855,0.32046,0.36862,0.34885,0.3927,0.27374,0.27671,0.2911,0.27913,0.36436,0.37774,0.50484,0.49297,0.49669,0.48257,0.46788,0.45935,0.36952,0.36703,0.40169,0.39862,0.41255,0.38402,0.52642,0.47958,0.36126,0.32198,0.5299,0.47474,0.36916,0.36795
0.24027,0.28876,0.39642,0.42561,0.666,0.65091,0.37597,0.45725,0.61128,0.59707,0.32159,0.40765,0.40883,0.43252,0.45394,0.47986,0.25711,0.32608,0.26087,0.26286,0.4977,0.52846,0.46471,0.50738,0.70178,0.69142,0.63848,0.64033,0.36252,0.41666,0.56583,0.5774,0.22468,0.26636,0.13953,0.14331,0.23575,0.25925,0.23796,0.29072,0.29025,0.3866,0.12694,0.11805,0.11988,0.12239,0.15129,0.12681,0.13857,0.13181,0.16358,0.12601,0.1841,0.11622,0.19589,0.19907,0.2083,0.23501,0.17703,0.16628,0.16981,0.16233,0.19192,0.196,0.17345,0.14182,0.15721,0.14352,0.21454,0.20955,0.44107,0.47445,0.38175,0.43332,0.37024,0.40851,0.25943,0.27058,0.23335,0.27699,0.23038,0.23887,0.34611,0.38689,0.21712,0.18581,0.36489,0.37372,0.24513,0.20437
0.34958,0.29649,0.56645,0.53137,0.71692,0.71346,0.57424,0.53784,0.67111,0.66151,0.5139,0.44365,0.60933,0.50905,0.60055,0.56627,0.40319,0.34224,0.40411,0.3762,0.64663,0.65239,0.63048,0.65848,0.73737,0.74876,0.71662,0.71805,0.53967,0.48971,0.68629,0.70102,0.35767,0.40071,0.22282,0.22093,0.34625,0.32211,0.34346,0.37592,0.44597,0.50224,0.14752,0.15717,0.16428,0.16821,0.16289,0.15142,0.16791,0.17218,0.17202,0.16734,0.17889,0.14915,0.2433,0.25268,0.28734,0.25527,0.20725,0.20312,0.22888,0.21519,0.26563,0.23159,0.20322,0.19898,0.20262,0.19954,0.27771,0.26618,0.60204,0.59619,0.56075,0.52724,0.5489,0.51689,0.39104,0.36759,0.35764,0.30326,0.3439,0.26381,0.5311,0.46212,0.29685,0.22821,0.55512,0.48133,0.32474,0.26011
0.10472,0.12201,0.21479,0.23071,0.35183,0.35583,0.19203,0.22985,0.33132,0.37182,0.14775,0.17472,0.20349,0.22657,0.20437,0.24459,0.12804,0.15474,0.11187,0.11265,0.17805,0.18675,0.27605,0.31292,0.38983,0.37273,0.27384,0.26932,0.15282,0.17749,0.24599,0.26013,0.10343,0.12046,0.096396,0.1008,0.12216,0.13968,0.11952,0.15202,0.12675,0.16288,0.13658,0.14897,0.10595,0.11553,0.13541,0.1577,0.11332,0.11552,0.12391,0.13476,0.14652,0.19722,0.11898,0.15596,0.098913,0.11033,0.086352,0.082712,0.088198,0.09043,0.1019,0.11987,0.094035,0.093326,0.088657,0.090956,0.083752,0.086969,0.15537,0.16895,0.14686,0.16422,0.14242,0.15312,0.11918,0.12416,0.12045,0.14288,0.13087,0.15676,0.16222,0.18253,0.13457,0.15286,0.16841,0.17808,0.14048,0.16255
0.46781,0.45163,0.52307,0.53607,0.38358,0.4347,0.52131,0.53772,0.38961,0.42921,0.52888,0.55516,0.53794,0.55176,0.43397,0.55927,0.36909,0.4201,0.48963,0.48271,0.47834,0.55345,0.58476,0.61356,0.42391,0.46274,0.44151,0.49862,0.44813,0.53603,0.59511,0.64186,0.40894,0.46298,0.20129,0.19982,0.24099,0.28495,0.22616,0.30695,0.29028,0.45582,0.13826,0.13731,0.13689,0.1424,0.15816,0.14016,0.15237,0.15152,0.17268,0.14444,0.17934,0.14175,0.18532,0.21272,0.38076,0.38671,0.32736,0.32805,0.26624,0.255,0.23697,0.26829,0.20488,0.19005,0.28382,0.25175,0.40906,0.41607,0.53879,0.59947,0.45437,0.55209,0.42985,0.50959,0.32419,0.34383,0.28969,0.33828,0.26945,0.29194,0.37496,0.49947,0.22407,0.22798,0.34101,0.46655,0.22945,0.23827
0.34307,0.33745,0.42464,0.41104,0.47455,0.43921,0.43198,0.43623,0.46005,0.43798,0.42472,0.40228,0.46108,0.43754,0.44342,0.42589,0.36983,0.29954,0.34927,0.34193,0.43352,0.40622,0.44769,0.46151,0.46817,0.46201,0.4696,0.45057,0.4274,0.35813,0.45451,0.45999,0.29695,0.3228,0.18526,0.172,0.32845,0.22145,0.32229,0.26601,0.36161,0.32221,0.12219,0.11863,0.12628,0.12155,0.15642,0.12126,0.13323,0.12021,0.14943,0.11394,0.1809,0.11891,0.27589,0.19474,0.31215,0.28085,0.20635,0.18754,0.24217,0.18864,0.28082,0.21774,0.19226,0.13814,0.18891,0.17033,0.27902,0.27488,0.40316,0.38642,0.41286,0.34618,0.39214,0.32116,0.29142,0.24693,0.34194,0.24093,0.34661,0.22572,0.43438,0.35438,0.32195,0.18509,0.46255,0.35807,0.38541,0.21459
0.44205,0.33752,0.53829,0.48361,0.61566,0.56195,0.55971,0.45167,0.59669,0.52955,0.53167,0.38857,0.58996,0.40964,0.54876,0.42922,0.45407,0.31155,0.45853,0.43384,0.53158,0.49607,0.53177,0.54208,0.62223,0.60925,0.59417,0.57116,0.52849,0.38455,0.58421,0.57815,0.39043,0.404,0.25977,0.24054,0.37078,0.27446,0.34519,0.29898,0.39981,0.35328,0.16641,0.16055,0.14852,0.14313,0.21712,0.17879,0.1548,0.1428,0.1938,0.15082,0.2346,0.17628,0.30542,0.23686,0.38752,0.2784,0.25826,0.21263,0.30659,0.18463,0.34393,0.20212,0.25089,0.16342,0.24103,0.21384,0.35811,0.33369,0.53558,0.49058,0.52041,0.41072,0.49303,0.40021,0.38933,0.3335,0.41777,0.27773,0.40364,0.25328,0.5024,0.33673,0.36345,0.22255,0.50819,0.32342,0.40178,0.24529
