0.11055,0.061894,0.084236,0.078166,0.042963,0.048498,0.091434,0.082175,0.045435,0.053458,0.086838,0.059285,0.078138,0.061916,0.059866,0.05272,0.084482,0.04097,0.09385,0.08439,0.059834,0.054102,0.063847,0.066715,0.037056,0.045227,0.050315,0.052965,0.075215,0.048306,0.06201,0.06773,0.073406,0.069434,0.05357,0.046314,0.063303,0.037836,0.055554,0.041034,0.0551,0.043699,0.053656,0.044671,0.052416,0.046601,0.061213,0.042204,0.056268,0.043059,0.067244,0.036607,0.080437,0.033794,0.066085,0.037221,0.10459,0.052705,0.075001,0.050703,0.084185,0.039339,0.097253,0.035207,0.071396,0.03613,0.065243,0.052441,0.088106,0.077398,0.067577,0.05836,0.070078,0.048906,0.064936,0.047362,0.059127,0.046335,0.082003,0.037168,0.087539,0.034492,0.065709,0.044163,0.088285,0.03308,0.06711,0.044224,0.080949,0.034172
0.14671,0.12884,0.11519,0.11235,0.063438,0.072099,0.11013,0.1055,0.056272,0.071474,0.10595,0.10078,0.082507,0.086616,0.061356,0.075791,0.12122,0.11304,0.13819,0.13611,0.079265,0.084134,0.089775,0.091344,0.067621,0.075469,0.071136,0.076902,0.09329,0.098485,0.095198,0.10251,0.11954,0.1199,0.096913,0.095768,0.08472,0.089518,0.072542,0.087265,0.069732,0.086303,0.091777,0.10058,0.090124,0.096732,0.093003,0.095335,0.092789,0.10012,0.10031,0.10693,0.099649,0.10689,0.081462,0.095654,0.15156,0.1282,0.11432,0.10455,0.1337,0.12199,0.14632,0.13311,0.11019,0.11281,0.10339,0.1012,0.12694,0.12222,0.094438,0.099265,0.090042,0.095695,0.087984,0.092191,0.09132,0.091756,0.11875,0.11199,0.13034,0.12338,0.076728,0.083987,0.12428,0.11844,0.077462,0.081557,0.10498,0.10399
0.15303,0.16537,0.095447,0.10767,0.042593,0.055372,0.07752,0.10854,0.031239,0.053453,0.059755,0.1102,0.040232,0.086839,0.031938,0.064484,0.088988,0.12414,0.14069,0.14963,0.059939,0.069736,0.069111,0.075556,0.048,0.054511,0.050457,0.057826,0.063132,0.10021,0.064515,0.071411,0.14602,0.13635,0.13265,0.12841,0.0836,0.094944,0.069739,0.088707,0.053592,0.083585,0.08939,0.099992,0.10712,0.11648,0.091676,0.087206,0.10931,0.12542,0.11391,0.11575,0.099317,0.088072,0.082728,0.093077,0.17312,0.18053,0.19226,0.18749,0.17799,0.16879,0.15554,0.1588,0.15485,0.15233,0.17112,0.16252,0.19986,0.21054,0.076922,0.089075,0.069382,0.095537,0.074051,0.092621,0.10078,0.1056,0.10108,0.12497,0.10037,0.12062,0.038526,0.075786,0.10272,0.11094,0.044595,0.074309,0.086626,0.097613
0.082417,0.11953,0.062922,0.076616,0.020902,0.022297,0.042647,0.05486,0.020554,0.024765,0.049047,0.046085,0.030678,0.032878,0.024522,0.029128,0.078717,0.091462,0.12992,0.14206,0.024559,0.024051,0.032709,0.036548,0.020882,0.020957,0.018547,0.019188,0.05091,0.058205,0.023499,0.023947,0.10547,0.098242,0.09923,0.098749,0.076707,0.085226,0.061509,0.073744,0.0425,0.049482,0.076147,0.085352,0.073364,0.076085,0.080149,0.083579,0.066164,0.070166,0.065284,0.073548,0.073705,0.086622,0.073978,0.09122,0.084864,0.1267,0.075828,0.084461,0.069166,0.11056,0.079689,0.13106,0.06006,0.083197,0.088328,0.090993,0.13861,0.14242,0.033242,0.032267,0.044626,0.046317,0.043534,0.044757,0.06973,0.070889,0.09188,0.10948,0.093292,0.12998,0.041018,0.048645,0.095377,0.12276,0.042145,0.047394,0.089565,0.11217
0.10737,0.10937,0.066256,0.060114,0.025942,0.023457,0.073646,0.056479,0.025909,0.021947,0.076012,0.053749,0.057095,0.038695,0.032556,0.02569,0.081221,0.072439,0.08107,0.083588,0.032341,0.029352,0.042591,0.040371,0.025101,0.024503,0.025313,0.024598,0.054934,0.044391,0.031074,0.029544,0.067107,0.064245,0.059294,0.061378,0.055334,0.049736,0.04635,0.04486,0.039111,0.035324,0.057398,0.069901,0.048266,0.053756,0.061248,0.069462,0.049316,0.057011,0.061828,0.08027,0.071019,0.10196,0.056824,0.06219,0.10858,0.11698,0.062362,0.072182,0.090426,0.12178,0.11467,0.14507,0.070447,0.095231,0.058761,0.059843,0.091834,0.094533,0.041585,0.035984,0.048304,0.039329,0.046101,0.039263,0.055294,0.052629,0.078486,0.07441,0.083812,0.089203,0.042443,0.031531,0.078301,0.09093,0.042228,0.029161,0.065641,0.065887
0.051409,0.064634,0.03808,0.054405,0.035766,0.031714,0.04037,0.066648,0.041268,0.039942,0.052021,0.068646,0.046114,0.05969,0.040676,0.04809,0.059444,0.06987,0.041248,0.045555,0.035508,0.038973,0.032733,0.040191,0.030448,0.029111,0.028428,0.030902,0.049659,0.063266,0.031363,0.036909,0.041035,0.047072,0.030286,0.036172,0.037871,0.053894,0.032248,0.04824,0.038854,0.052661,0.011382,0.019668,0.0089623,0.010668,0.014217,0.023338,0.0089287,0.011548,0.012019,0.021959,0.012132,0.035279,0.023387,0.045017,0.051675,0.05482,0.017704,0.01825,0.037058,0.038362,0.054973,0.062834,0.021991,0.02731,0.016298,0.019424,0.032762,0.030754,0.03942,0.047433,0.045545,0.058011,0.045007,0.054841,0.04534,0.053116,0.05675,0.069997,0.058847,0.067209,0.048446,0.053675,0.0471,0.059232,0.047566,0.049768,0.042201,0.056609
0.09205,0.14256,0.098465,0.11099,0.074764,0.077787,0.09343,0.11492,0.073922,0.078766,0.083069,0.12636,0.083497,0.10627,0.075996,0.096078,0.082845,0.1451,0.12206,0.13071,0.086892,0.098877,0.080732,0.082918,0.07159,0.074118,0.079425,0.086185,0.082677,0.12723,0.090231,0.097396,0.11134,0.12173,0.089143,0.093251,0.077461,0.11483,0.071435,0.11471,0.070764,0.116,0.049256,0.062239,0.048976,0.057192,0.061225,0.065844,0.04521,0.060037,0.056372,0.064697,0.063291,0.066617,0.067094,0.11123,0.08636,0.141,0.072207,0.090556,0.07797,0.12075,0.079893,0.15111,0.068564,0.094686,0.078768,0.085984,0.10578,0.11887,0.091998,0.1085,0.085137,0.11866,0.086755,0.11243,0.089178,0.10269,0.082832,0.1434,0.081808,0.15396,0.0765,0.11429,0.078457,0.13672,0.080382,0.11542,0.077058,0.13506
0.085295,0.066312,0.045724,0.037148,0.0329,0.031739,0.04836,0.036128,0.031165,0.030479,0.040233,0.032244,0.036169,0.02958,0.029799,0.029582,0.051054,0.039517,0.053721,0.053649,0.031486,0.031363,0.024668,0.023411,0.03063,0.030376,0.033369,0.033228,0.037832,0.034406,0.027187,0.025568,0.052781,0.045086,0.055263,0.053765,0.04308,0.039606,0.036839,0.038897,0.028304,0.032156,0.063231,0.066924,0.051419,0.057322,0.069599,0.065337,0.055004,0.061696,0.079057,0.071707,0.093544,0.082228,0.058852,0.054686,0.098151,0.07698,0.079318,0.077615,0.10201,0.091457,0.10412,0.079251,0.088218,0.07932,0.066686,0.065563,0.076224,0.076865,0.032574,0.030225,0.034967,0.032391,0.03369,0.031977,0.039295,0.037266,0.054978,0.043721,0.066186,0.050572,0.029765,0.02913,0.076162,0.060209,0.031147,0.029695,0.061994,0.052809
0.21555,0.18409,0.118,0.12019,0.036575,0.049966,0.079954,0.097086,0.030311,0.059389,0.088324,0.11161,0.044794,0.084449,0.033301,0.078526,0.15461,0.16635,0.19991,0.20279,0.042272,0.057876,0.067802,0.072815,0.038011,0.039892,0.033703,0.042887,0.078511,0.12592,0.039342,0.047963,0.15625,0.13939,0.13395,0.12732,0.094083,0.13115,0.075384,0.11791,0.057755,0.11259,0.1282,0.12157,0.14722,0.13541,0.12162,0.10878,0.15488,0.12367,0.14841,0.097726,0.13205,0.08992,0.097986,0.11932,0.25316,0.202,0.22473,0.17742,0.23872,0.17304,0.24421,0.19092,0.18484,0.13158,0.18806,0.16565,0.25109,0.24313,0.049521,0.068583,0.062529,0.10497,0.060771,0.098267,0.08631,0.10397,0.16271,0.1761,0.18962,0.18697,0.059235,0.11674,0.17746,0.15562,0.058346,0.11452,0.12565,0.14549
0.13139,0.10262,0.067248,0.06706,0.072336,0.065275,0.080001,0.069009,0.067456,0.0573,0.11202,0.070171,0.084018,0.060204,0.079264,0.067734,0.1428,0.10125,0.066445,0.069294,0.092691,0.091781,0.052512,0.056007,0.063414,0.062062,0.075746,0.075956,0.11009,0.095261,0.057514,0.059283,0.072536,0.071819,0.090989,0.097827,0.12252,0.12999,0.11198,0.1346,0.10267,0.1175,0.12413,0.12851,0.090837,0.095426,0.13229,0.13229,0.10028,0.10062,0.1481,0.12744,0.17067,0.15214,0.12643,0.14689,0.14211,0.10826,0.064073,0.070245,0.1362,0.13052,0.17667,0.14356,0.13961,0.12499,0.065524,0.073335,0.076899,0.074826,0.077737,0.07751,0.10244,0.095898,0.10363,0.10327,0.10552,0.10835,0.14782,0.1241,0.15845,0.1317,0.10643,0.086084,0.16309,0.1457,0.11928,0.1024,0.148,0.14903
